,Male,Female,Infant,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
327,1,0,0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,2
328,1,0,0,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,2
329,0,0,1,0.36,0.28,0.09,0.2255,0.35964255319148886,0.04,0.23858005319148942,2
330,1,0,0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,2
331,0,1,0,0.525,0.325,0.12,0.3185,0.134,0.0565,0.095,2
332,0,0,1,0.3,0.4074002659574476,0.08,0.828341090425534,0.35964255319148886,0.042,0.035,1
333,0,0,1,0.235,0.175,0.13971941489361667,0.0705,0.0335,0.1807223404255324,0.02,1
334,0,1,0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,3
335,1,0,0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,2
336,1,0,0,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,3
337,1,0,0,0.59,0.45,0.185,1.283,0.473,0.276,0.425,3
338,1,0,0,0.62,0.475,0.185,1.325,0.6045,0.325,0.33,3
339,0,1,0,0.565,0.45,0.195,0.828341090425534,0.406,0.2505,0.285,3
340,1,0,0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,3
341,0,1,0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,3
342,1,0,0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,2
343,0,1,0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,2
344,0,1,0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,2
345,1,0,0,0.49,0.39,0.14,0.7070000000000001,0.2795,0.2185,0.18,3
346,0,1,0,0.525,0.42,0.16,0.7559999999999999,0.2745,0.173,0.275,2
347,0,0,1,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,1
348,0,0,1,0.525,0.305,0.115,0.2715,0.092,0.07400000000000001,0.09,2
349,1,0,0,0.61,0.48,0.15,0.828341090425534,0.56,0.1807223404255324,0.28,3
350,0,1,0,0.61,0.495,0.185,1.153,0.536,0.1807223404255324,0.245,2
351,0,1,0,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,4
352,1,0,0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,2
353,1,0,0,0.58,0.455,0.17,0.93,0.408,0.1807223404255324,0.22,2
354,1,0,0,0.635,0.4074002659574476,0.17,1.275,0.509,0.286,0.34,3
355,1,0,0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,4
356,1,0,0,0.525,0.525,0.185,1.587,0.6935,0.336,0.395,3
357,0,1,0,0.645,0.525,0.13971941489361667,1.8085,0.7035,0.3885,0.395,3
358,1,0,0,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,3
359,0,1,0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,3
360,1,0,0,0.605,0.4074002659574476,0.18,1.227,0.48,0.287,0.35,3
361,0,1,0,0.59,0.465,0.15,0.828341090425534,0.392,0.246,0.34,2
362,0,1,0,0.65,0.525,0.13971941489361667,1.4225,0.61,0.2995,0.445,4
363,0,1,0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,3
364,0,1,0,0.62,0.5,0.175,0.828341090425534,0.4985,0.3015,0.35,2
365,1,0,0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,4
366,1,0,0,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,2
367,0,1,0,0.58,0.455,0.13971941489361667,0.828341090425534,0.479,0.1807223404255324,0.265,2
368,1,0,0,0.63,0.49,0.13971941489361667,1.13,0.458,0.2765,0.315,2
369,0,1,0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,3
370,0,1,0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,3
371,0,1,0,0.66,0.565,0.195,1.7605,0.6920000000000001,0.3265,0.5,3
372,0,1,0,0.68,0.4074002659574476,0.2,1.787,0.585,0.453,0.6,4
373,0,1,0,0.525,0.575,0.17,1.31,0.35964255319148886,0.314,0.42,3
374,1,0,0,0.685,0.52,0.15,1.343,0.4635,0.292,0.4,3
375,0,1,0,0.675,0.545,0.195,1.7345,0.35964255319148886,0.3695,0.605,4
376,1,0,0,0.63,0.4074002659574476,0.19,1.1775,0.4935,0.3365,0.285,2
377,0,1,0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,2
378,1,0,0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,3
379,0,1,0,0.61,0.495,0.185,1.1085,0.35964255319148886,0.3135,0.33,2
380,1,0,0,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,3
381,1,0,0,0.535,0.42,0.13971941489361667,0.7909999999999999,0.33,0.189,0.25,2
382,1,0,0,0.485,0.4,0.135,0.6629999999999999,0.313,0.137,0.2,2
383,1,0,0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,2
384,1,0,0,0.525,0.425,0.135,0.8445,0.35964255319148886,0.21,0.23858005319148942,2
385,0,1,0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,2
386,1,0,0,0.54,0.42,0.155,0.828341090425534,0.3515,0.152,0.215,2
387,1,0,0,0.46,0.4074002659574476,0.135,0.482,0.207,0.1225,0.145,2
388,1,0,0,0.49,0.42,0.125,0.609,0.239,0.1807223404255324,0.23858005319148942,3
389,0,0,1,0.465,0.375,0.12,0.471,0.222,0.119,0.14,2
390,0,0,1,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,2
391,1,0,0,0.475,0.375,0.125,0.593,0.35964255319148886,0.115,0.18,2
392,0,1,0,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,2
393,0,0,1,0.365,0.295,0.095,0.828341090425534,0.1075,0.0545,0.08,2
394,0,0,1,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.23858005319148942,1
395,0,0,1,0.525,0.31,0.1,0.828341090425534,0.116,0.064,0.115,2
396,0,1,0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,2
397,1,0,0,0.47,0.38,0.145,0.5865,0.35964255319148886,0.144,0.23858005319148942,2
398,1,0,0,0.525,0.44,0.15,0.6765,0.256,0.139,0.23858005319148942,2
399,1,0,0,0.585,0.4074002659574476,0.15,0.987,0.4355,0.1807223404255324,0.31,2
400,0,1,0,0.485,0.365,0.12,0.5885,0.27,0.1807223404255324,0.175,2
401,1,0,0,0.515,0.455,0.135,0.828341090425534,0.295,0.1625,0.235,2
402,0,1,0,0.435,0.325,0.11,0.4335,0.35964255319148886,0.1807223404255324,0.155,2
403,0,1,0,0.515,0.415,0.14,0.828341090425534,0.3115,0.152,0.2,2
404,0,0,1,0.44,0.4074002659574476,0.12,0.365,0.1655,0.083,0.11,2
405,0,1,0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,2
406,1,0,0,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,2
407,1,0,0,0.59,0.485,0.12,0.828341090425534,0.39,0.182,0.29,3
408,1,0,0,0.525,0.45,0.145,0.915,0.4,0.246,0.285,2
409,1,0,0,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,2
410,1,0,0,0.525,0.5,0.165,1.1045,0.4565,0.2425,0.34,3
411,1,0,0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,3
412,0,1,0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,2
413,1,0,0,0.545,0.44,0.12,0.828341090425534,0.3475,0.1715,0.24,2
414,0,1,0,0.605,0.495,0.17,0.828341090425534,0.528,0.2465,0.39,3
415,0,1,0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,3
416,0,1,0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,4
417,1,0,0,0.63,0.515,0.165,1.352,0.488,0.349,0.45,4
418,0,1,0,0.63,0.5,0.155,1.005,0.367,0.199,0.36,3
419,1,0,0,0.545,0.41,0.14,0.828341090425534,0.223,0.16,0.235,3
420,0,1,0,0.67,0.4074002659574476,0.165,1.5015,0.518,0.358,0.505,3
421,0,0,1,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,2
422,0,1,0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,3
423,0,0,1,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,2
424,0,0,1,0.26,0.2,0.07,0.092,0.03700000000000001,0.02,0.03,1
425,1,0,0,0.58,0.45,0.175,1.068,0.425,0.203,0.32,3
426,0,1,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,3
427,1,0,0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,4
428,0,1,0,0.56,0.455,0.125,0.828341090425534,0.344,0.129,0.375,4
429,0,1,0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.23858005319148942,3
430,0,1,0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,3
431,1,0,0,0.525,0.47,0.155,1.036,0.4375,0.196,0.325,4
432,1,0,0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,3
433,1,0,0,0.545,0.4074002659574476,0.14,0.7505,0.2475,0.1807223404255324,0.255,4
434,0,0,1,0.525,0.345,0.1,0.366,0.122,0.0905,0.12,3
435,1,0,0,0.5,0.41,0.15,0.662,0.2815,0.137,0.22,2
436,0,0,1,0.36,0.275,0.095,0.217,0.35964255319148886,0.0435,0.09,2
437,0,0,1,0.525,0.305,0.095,0.252,0.0915,0.055,0.09,3
438,1,0,0,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,2
439,1,0,0,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,3
440,0,0,1,0.36,0.4074002659574476,0.11,0.2335,0.095,0.0525,0.085,2
441,0,0,1,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,2
442,0,1,0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,4
443,0,0,1,0.395,0.295,0.13971941489361667,0.2715,0.134,0.0325,0.085,2
444,0,1,0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,2
445,0,1,0,0.56,0.455,0.19,0.7140000000000001,0.283,0.129,0.275,2
446,1,0,0,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,3
447,1,0,0,0.565,0.455,0.185,0.9265,0.35964255319148886,0.1575,0.375,3
448,1,0,0,0.605,0.5,0.175,1.098,0.4765,0.232,0.375,2
449,0,1,0,0.565,0.455,0.15,0.828341090425534,0.365,0.1807223404255324,0.26,3
450,1,0,0,0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,3
451,0,1,0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,3
452,0,1,0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,3
453,0,1,0,0.565,0.49,0.155,0.828341090425534,0.405,0.2195,0.255,2
454,0,1,0,0.525,0.55,0.175,1.2915,0.57,0.3045,0.23858005319148942,3
455,1,0,0,0.575,0.47,0.14,0.8375,0.3485,0.1735,0.24,2
456,0,1,0,0.64,0.54,0.175,0.828341090425534,0.51,0.259,0.39,3
457,0,0,1,0.36,0.28,0.105,0.199,0.0695,0.045,0.23858005319148942,2
458,0,0,1,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,2
459,0,1,0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,2
460,1,0,0,0.525,0.285,0.1,0.2665,0.115,0.061,0.075,2
461,0,1,0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,2
462,0,0,1,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,1
463,0,0,1,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,1
464,0,0,1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.23858005319148942,1
465,0,0,1,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,1
466,0,1,0,0.67,0.55,0.19,0.828341090425534,0.5425,0.3035,0.4,2
467,1,0,0,0.655,0.53,0.195,1.388,0.5670000000000001,0.2735,0.41,3
468,0,1,0,0.68,0.55,0.21,0.828341090425534,0.5975,0.305,0.625,3
469,1,0,0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,4
470,0,1,0,0.53,0.44,0.135,0.7835,0.313,0.1807223404255324,0.2185,2
471,0,1,0,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,2
472,0,0,1,0.43,0.34,0.12,0.3575,0.35964255319148886,0.0645,0.1045,2
473,0,1,0,0.52,0.4074002659574476,0.12,0.627,0.2645,0.1415,0.181,2
474,0,1,0,0.545,0.415,0.16,0.828341090425534,0.272,0.1455,0.2765,2
475,1,0,0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,3
476,0,1,0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,2
477,1,0,0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,3
478,1,0,0,0.735,0.4074002659574476,0.225,1.756,0.637,0.3405,0.58,4
479,1,0,0,0.66,0.4074002659574476,0.13971941489361667,1.32,0.5305,0.1807223404255324,0.23858005319148942,3
480,0,1,0,0.7,0.585,0.185,1.8075,0.7055,0.3215,0.475,5
481,1,0,0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,3
482,1,0,0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,3
483,0,1,0,0.58,0.46,0.13971941489361667,0.9955,0.429,0.1807223404255324,0.26,4
484,1,0,0,0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,2
485,0,1,0,0.585,0.465,0.14,0.9079999999999999,0.381,0.1807223404255324,0.315,3
486,1,0,0,0.55,0.45,0.13,0.92,0.3779999999999999,0.2385,0.29,2
487,0,1,0,0.625,0.515,0.15,0.828341090425534,0.5235,0.3065,0.36,3
488,1,0,0,0.54,0.42,0.135,0.8075,0.35964255319148886,0.1807223404255324,0.235,2
489,0,1,0,0.57,0.4074002659574476,0.165,1.0595,0.44,0.2195,0.285,3
490,1,0,0,0.59,0.455,0.145,1.073,0.475,0.19,0.285,3
491,1,0,0,0.58,0.46,0.13,0.9209999999999999,0.357,0.181,0.29,3
492,0,1,0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,2
493,1,0,0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,3
494,1,0,0,0.525,0.5,0.195,1.369,0.35964255319148886,0.2185,0.37,3
495,0,1,0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,3
496,0,1,0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,2
497,0,1,0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,4
498,0,1,0,0.615,0.525,0.155,1.0385,0.427,0.1807223404255324,0.345,2
499,1,0,0,0.555,0.4074002659574476,0.175,0.8740000000000001,0.3275,0.202,0.305,2
500,0,1,0,0.525,0.44,0.18,0.828341090425534,0.3665,0.1635,0.23858005319148942,2
501,0,1,0,0.62,0.52,0.13971941489361667,1.1835,0.3779999999999999,0.1807223404255324,0.23858005319148942,4
502,0,1,0,0.62,0.47,0.225,1.115,0.3779999999999999,0.2145,0.36,3
503,0,1,0,0.525,0.505,0.19,1.129,0.4385,0.1807223404255324,0.36,3
504,0,1,0,0.625,0.485,0.19,1.1745,0.4385,0.1807223404255324,0.42,3
505,1,0,0,0.6,0.47,0.175,1.105,0.4865,0.247,0.23858005319148942,3
506,1,0,0,0.56,0.46,0.235,0.8395,0.35964255319148886,0.157,0.305,2
507,1,0,0,0.585,0.455,0.225,0.828341090425534,0.3815,0.221,0.365,3
508,1,0,0,0.56,0.435,0.18,0.828341090425534,0.36,0.204,0.25,2
509,0,0,1,0.56,0.445,0.155,0.8735,0.3005,0.209,0.23858005319148942,3
510,0,0,1,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,2
511,0,1,0,0.455,0.35,0.14,0.5185,0.35964255319148886,0.1265,0.135,2
512,0,1,0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,2
513,1,0,0,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,1
514,0,1,0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,1
515,1,0,0,0.27,0.195,0.08,0.1,0.0385,0.0195,0.23858005319148942,1
516,1,0,0,0.4,0.4074002659574476,0.115,0.2795,0.1115,0.0575,0.075,2
517,1,0,0,0.28,0.4074002659574476,0.08,0.0915,0.033,0.0215,0.03,1
518,1,0,0,0.325,0.23,0.09,0.147,0.06,0.034,0.045,1
519,0,1,0,0.345,0.4074002659574476,0.09,0.203,0.35964255319148886,0.059,0.055,1
520,1,0,0,0.21,0.15,0.05,0.0385,0.0155,0.1807223404255324,0.01,1
521,0,1,0,0.36,0.27,0.13971941489361667,0.1885,0.0845,0.0385,0.055,1
522,0,0,1,0.365,0.26,0.115,0.828341090425534,0.0935,0.0445,0.23858005319148942,2
523,1,0,0,0.2,0.14,0.055,0.035,0.0145,0.008,0.01,1
524,1,0,0,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,1
525,1,0,0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005,1
526,1,0,0,0.155,0.11,0.13971941489361667,0.0155,0.0065,0.003,0.005,1
527,0,1,0,0.57,0.4074002659574476,0.155,0.733,0.282,0.159,0.235,3
528,0,1,0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,2
529,1,0,0,0.385,0.3,0.095,0.24,0.0885,0.059,0.23858005319148942,2
530,0,0,1,0.53,0.42,0.185,0.752,0.299,0.156,0.205,4
531,0,1,0,0.46,0.355,0.13971941489361667,0.828341090425534,0.192,0.1055,0.13,3
532,0,0,1,0.47,0.4074002659574476,0.12,0.4705,0.1845,0.1055,0.155,2
533,0,1,0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,2
534,0,0,1,0.47,0.37,0.14,0.4985,0.2095,0.1807223404255324,0.145,2
535,0,0,1,0.525,0.38,0.13,0.454,0.1895,0.08,0.155,2
536,0,0,1,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,2
537,1,0,0,0.29,0.23,0.075,0.1165,0.35964255319148886,0.0255,0.04,2
538,1,0,0,0.275,0.205,0.07,0.094,0.35964255319148886,0.02,0.0325,1
539,0,1,0,0.375,0.29,0.115,0.2705,0.35964255319148886,0.066,0.0885,2
540,0,1,0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,3
541,0,1,0,0.44,0.355,0.13971941489361667,0.415,0.1585,0.1807223404255324,0.131,2
542,1,0,0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,3
543,1,0,0,0.445,0.35,0.115,0.3615,0.35964255319148886,0.0695,0.117,2
544,0,1,0,0.38,0.29,0.105,0.257,0.099,0.051,0.23858005319148942,2
545,1,0,0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,2
546,1,0,0,0.255,0.4074002659574476,0.065,0.08,0.0315,0.018,0.027,2
547,1,0,0,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,2
548,0,1,0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,2
549,0,0,1,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,2
550,0,0,1,0.65,0.515,0.16,1.1625,0.35964255319148886,0.203,0.33,3
551,0,0,1,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,3
552,0,0,1,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,2
553,0,0,1,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,3
554,0,0,1,0.525,0.39,0.125,0.591,0.287,0.141,0.12,2
555,0,0,1,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,2
556,0,0,1,0.525,0.4074002659574476,0.15,0.795,0.3075,0.205,0.255,3
557,0,1,0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,2
558,0,1,0,0.525,0.53,0.17,1.326,0.519,0.2625,0.44,3
559,0,0,1,0.52,0.4074002659574476,0.145,0.66,0.267,0.1055,0.22,3
560,0,1,0,0.44,0.34,0.105,0.364,0.35964255319148886,0.0805,0.1175,2
561,0,0,1,0.515,0.4074002659574476,0.12,0.659,0.2705,0.179,0.17,3
562,0,1,0,0.525,0.35,0.115,0.452,0.1715,0.092,0.155,2
563,0,1,0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,2
564,0,1,0,0.47,0.355,0.13,0.5465,0.2005,0.1807223404255324,0.185,3
565,1,0,0,0.35,0.255,0.13971941489361667,0.828341090425534,0.35964255319148886,0.0385,0.06,2
566,0,0,1,0.485,0.355,0.13,0.581,0.245,0.132,0.168,2
567,0,0,1,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,2
568,1,0,0,0.28,0.21,0.08,0.1085,0.04099999999999999,0.0265,0.0345,2
569,0,1,0,0.41,0.32,0.115,0.387,0.165,0.1005,0.23858005319148942,2
570,0,0,1,0.45,0.35,0.13971941489361667,0.474,0.21,0.109,0.1275,3
571,0,0,1,0.45,0.345,0.135,0.4429999999999999,0.1975,0.0875,0.1175,3
572,0,1,0,0.59,0.4074002659574476,0.155,1.066,0.382,0.2275,0.415,4
573,0,1,0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,3
574,0,0,1,0.61,0.4074002659574476,0.15,0.9665,0.4145,0.1807223404255324,0.345,2
575,0,1,0,0.61,0.4074002659574476,0.14,1.133,0.5275,0.2355,0.35,2
576,0,0,1,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,2
577,0,1,0,0.525,0.435,0.175,0.982,0.4055,0.2495,0.27,2
578,0,0,1,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,2
579,0,1,0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,3
580,0,1,0,0.625,0.4074002659574476,0.175,1.233,0.5565,0.247,0.365,2
581,0,0,1,0.525,0.4074002659574476,0.15,0.8059999999999999,0.376,0.171,0.245,3
582,0,1,0,0.525,0.525,0.13971941489361667,1.4635,0.6615,0.3435,0.435,4
583,0,0,1,0.46,0.355,0.14,0.4935,0.216,0.133,0.115,3
584,0,1,0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,2
585,0,0,1,0.525,0.39,0.13971941489361667,0.6655,0.284,0.162,0.2,2
586,0,0,1,0.52,0.425,0.17,0.828341090425534,0.28,0.1807223404255324,0.195,2
587,0,1,0,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,3
588,1,0,0,0.45,0.335,0.14,0.4625,0.35964255319148886,0.076,0.15,3
589,0,1,0,0.405,0.31,0.13971941489361667,0.3095,0.138,0.058,0.095,3
590,0,0,1,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,3
591,0,1,0,0.37,0.29,0.115,0.25,0.35964255319148886,0.1807223404255324,0.23858005319148942,2
592,0,0,1,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,3
593,0,1,0,0.66,0.52,0.18,1.514,0.35964255319148886,0.2975,0.42,4
594,1,0,0,0.535,0.42,0.15,0.828341090425534,0.35964255319148886,0.153,0.24,2
595,0,0,1,0.575,0.455,0.18,0.828341090425534,0.3015,0.1825,0.3,3
596,0,1,0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,2
597,0,0,1,0.605,0.47,0.14,0.9390000000000001,0.3385,0.201,0.32,3
598,0,0,1,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,2
599,0,1,0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,3
600,0,0,1,0.535,0.42,0.145,0.9259999999999999,0.35964255319148886,0.1965,0.25,3
601,0,1,0,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,2
602,0,1,0,0.39,0.4074002659574476,0.1,0.265,0.35964255319148886,0.06,0.0865,3
603,0,0,1,0.47,0.345,0.115,0.828341090425534,0.2005,0.108,0.166,2
604,0,0,1,0.525,0.39,0.14,0.5555,0.2,0.1135,0.2235,2
605,0,0,1,0.425,0.345,0.125,0.425,0.35964255319148886,0.0795,0.23858005319148942,3
606,1,0,0,0.345,0.27,0.09,0.195,0.078,0.1807223404255324,0.23858005319148942,2
607,0,0,1,0.485,0.37,0.13971941489361667,0.458,0.181,0.113,0.136,2
608,1,0,0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.23858005319148942,2
609,1,0,0,0.35,0.265,0.09,0.828341090425534,0.0575,0.042,0.068,2
610,0,1,0,0.44,0.4074002659574476,0.17,0.4085,0.15,0.0825,0.1515,2
611,1,0,0,0.195,0.4074002659574476,0.05,0.032,0.01,0.008,0.012,1
612,1,0,0,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,2
613,0,0,1,0.495,0.37,0.125,0.4775,0.185,0.1807223404255324,0.169,3
614,0,0,1,0.45,0.35,0.145,0.525,0.2085,0.1807223404255324,0.1655,3
615,1,0,0,0.415,0.345,0.135,0.3865,0.35964255319148886,0.07,0.148,3
616,0,1,0,0.525,0.355,0.14,0.828341090425534,0.1525,0.095,0.152,2
617,1,0,0,0.32,0.24,0.085,0.17,0.0655,0.047,0.23858005319148942,2
618,1,0,0,0.31,0.225,0.13971941489361667,0.1295,0.0455,0.0335,0.044,2
619,1,0,0,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,2
620,1,0,0,0.345,0.255,0.08,0.169,0.06,0.0425,0.05400000000000001,2
621,0,0,1,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195,3
622,0,1,0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,2
623,0,1,0,0.525,0.385,0.105,0.498,0.1795,0.1095,0.17,3
624,0,0,1,0.525,0.36,0.105,0.498,0.214,0.1807223404255324,0.23858005319148942,3
625,0,1,0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,2
626,0,1,0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,2
627,0,1,0,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,2
628,0,0,1,0.53,0.415,0.145,0.9440000000000001,0.3845,0.185,0.265,4
629,1,0,0,0.34,0.265,0.085,0.1835,0.077,0.1807223404255324,0.065,2
630,0,0,1,0.475,0.365,0.13971941489361667,0.49,0.223,0.1235,0.1335,2
631,0,1,0,0.43,0.34,0.12,0.828341090425534,0.1555,0.1807223404255324,0.1405,2
632,1,0,0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,2
633,0,0,1,0.47,0.36,0.13,0.5225,0.198,0.1065,0.23858005319148942,2
634,1,0,0,0.36,0.4074002659574476,0.1,0.2105,0.066,0.0525,0.075,2
635,1,0,0,0.355,0.265,0.09,0.168,0.05,0.04099999999999999,0.063,2
636,1,0,0,0.525,0.235,0.1,0.258,0.1055,0.05400000000000001,0.08,2
637,1,0,0,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,1
638,0,0,1,0.525,0.345,0.12,0.487,0.1965,0.108,0.16,3
639,0,1,0,0.525,0.4,0.13,0.5735,0.219,0.1365,0.195,3
640,1,0,0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,2
641,0,0,1,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,3
642,0,1,0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,4
643,1,0,0,0.33,0.255,0.095,0.1875,0.0735,0.1807223404255324,0.06,2
644,1,0,0,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,2
645,0,0,1,0.445,0.33,0.12,0.347,0.12,0.084,0.105,2
646,1,0,0,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,1
647,1,0,0,0.48,0.375,0.145,0.777,0.216,0.13,0.17,2
648,0,0,1,0.46,0.35,0.13971941489361667,0.828341090425534,0.193,0.105,0.155,2
649,0,1,0,0.525,0.36,0.125,0.447,0.1695,0.081,0.23858005319148942,2
650,1,0,0,0.255,0.18,0.13971941489361667,0.828341090425534,0.034,0.014,0.025,1
651,0,0,1,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,1
652,0,0,1,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,2
